"Depth" "Time" "X_1" "X_2" "Obs"
11.1 -237586.602312484 0.640480409928075 -1.03646814004324 4.77316952180861
11 -236534.492226619 0.594193253837199 -1.04786350251925 4.62700585459666
10.9 -234724.989447776 0.559863442633725 -0.794242322141943 4.70251188035212
10.8 -231476.098244705 0.574815270549181 -0.832531694531985 4.81575431534015
10.7 -229716.014970152 0.545523248173837 -0.547050871428522 4.70017691591772
10.6 -228920.755594792 0.498018121584298 -0.773524366114442 4.70161582901625
10.5 -227865.904082563 0.493597239159615 -0.995652416240237 4.39732440308438
10.4 -226666.470302663 0.5723888654496 -1.00349899935195 4.80269302525144
10.3 -222691.109044741 0.459305241320509 -0.457255701674156 4.71094956759524
10.2 -221853.923043068 0.394039973368572 -0.393238160062066 4.46131140693911
10.1 -221208.047810963 0.380288255481658 -0.432476127328056 4.46086324975899
10 -219854.635403035 0.290458717273459 -0.285161300847765 4.32143830214456
9.9 -217715.422224273 0.274399421519411 -0.189340380796505 4.22333861643601
9.8 -215098.063275622 0.106509764340593 -0.406822737114973 4.24264631567149
9.7 -213994.11276454 0.076727590347482 -0.59620760333686 4.21251601810307
9.6 -210138.936014667 0.0605335916455388 -1.44085459602363 4.18143196124485
9.5 -209664.672903981 0.0908164525080371 -1.46134833690042 4.20320755980006
9.4 -208110.422162026 0.0943132791372261 -1.63152005663837 4.13153890557677
9.3 -207566.723683955 0.0693783511674921 -1.73918735708847 4.21332984747087
9.2 -206543.792378426 0.18985712909502 -1.75551943483237 4.47299563590757
9.1 -202234.137604286 0.325723893008654 -1.62307303272141 4.23868322853571
9 -196301.977847882 0.354523385393031 -1.59056409854464 4.41044237152765
8.9 -190473.90525269 0.287884110613536 -1.63635458100097 4.4059606478011
8.8 -183460.565441188 0.522410339462209 -1.04362963888759 4.73054370987317
8.7 -180226.765470709 0.516915536637285 -1.12468517462475 4.49194927742079
8.6 -178089.325537833 0.720913542917411 -1.38143841080736 4.68409505170061
8.5 -175489.556996723 0.815112970955805 -1.01191070241724 4.83522877007102
8.4 -175138.278926881 0.79584820766937 -0.874305906082234 4.75287749417008
8.3 -172414.159313833 0.732751117800002 -0.510637367261066 4.85987022990302
8.2 -171739.293012662 0.673088662658142 -0.538338489520331 4.81071953395011
8.1 -170714.671026794 0.56716622364871 -0.258964743852777 4.67887586982128
8 -167074.571441743 0.263055962581353 -0.0999284948754622 4.41730332837008
7.9 -166011.946962106 0.182951238523774 -0.118728837398803 4.35091935709885
7.8 -164133.625891829 0.272206595836631 1.05844970611179 4.46182208131365
7.7 -161890.535551821 0.0481797824445124 1.83361868749381 4.25032955248093
7.6 -161368.037106046 -0.14363603183183 1.77676952063534 4.30357549577002
7.5 -159855.262700652 -0.343032408141985 1.50313587438051 4.03517927435637
7.4 -159352.897201988 -0.399586347816539 1.57749947033072 3.99533778099226
7.3 -158214.953800645 -0.63445913365399 1.19028481815188 3.66403709131713
7.2 -155939.746674792 -1.01647284331973 1.10156162653179 3.37429225721682
7.1 -153580.130435355 -1.23478552140569 0.901463689601086 3.29828786582369
7 -152831.206907421 -1.30064515758584 0.679119010732855 3.1117904613856
6.9 -152164.208895664 -1.26622205654355 0.261103072396429 3.3049749546586
6.8 -151185.6780017 -1.19177037938079 -0.68416347736996 3.25442498586427
6.7 -150686.887322243 -1.24282658966531 -1.26083897665438 3.21938572418313
